"","user_name","cvtd_timestamp","new_window","classe","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27"
"209","pedro","05/12/2011 14:22","no","A",4.05200170001793,3.05800637501696,-4.18289651103456,0.613167981745441,-0.927392343033874,-1.78309329043547,0.512960139407979,1.16987673156922,-0.618721390870252,0.455596292539334,-0.588746390341558,-0.172333394302078,0.139765328129058,0.887189643562656,-1.94790759234861,0.47875201745039,-0.146290593202979,-0.50765951195568,-0.377635743408573,-0.253987990906816,0.413689627107174,-0.431778421031367,0.19547602777291,0.0489338112095539,-0.19689926156087,0.367241677553542,-0.541555269455989
"211","pedro","05/12/2011 14:22","no","A",4.19517134719848,2.781530290174,-4.13700915287306,0.593711585275985,-0.919783987452624,-1.67399825756827,0.0928284316598156,1.12951313719586,-0.895840312343922,0.288127511305994,-0.790028262807191,0.0928681673740576,-0.3702970009396,1.95170218808417,0.990525061129332,0.476021073505809,0.107540166889409,-0.246703741937572,-0.452143937562111,-0.283638317300153,0.294908519968729,-0.364691964519377,0.252045514473076,-0.0110608427556659,0.158699604736734,-0.123160815660592,0.0391444093651028
"214","pedro","05/12/2011 14:22","no","A",4.15233570622611,2.76486642002343,-4.10367949511665,0.583160569313724,-0.861975400970805,-1.65241652747403,0.0769195167255384,1.0957472743992,-0.875537019062195,0.287749789690944,-0.780988615673366,0.0445286237490228,-0.316993405936676,1.85967617847214,0.586308408870264,0.485457987616609,0.101257783421785,-0.265643712290294,-0.444789531904395,-0.194216398987963,0.30497765878569,-0.417470905574249,0.22720812263713,0.0837923445054204,0.280753176890934,-0.0888581447962302,0.080579418829523
"215","pedro","05/12/2011 14:22","no","A",4.13639378796559,2.77575078783858,-4.18807999039022,0.586903679968017,-0.77379082878663,-1.62650952956947,0.0480175094696289,1.03794322253213,-0.882043214903583,0.314535281206239,-0.806516239368171,0.0772704390849237,-0.351350859504378,1.8999179066724,0.517953935259964,0.423085401627994,0.104227597362155,-0.265606005817467,-0.475471814744891,-0.146404759602621,0.273400902671354,-0.397510065141736,0.249371248721682,0.0864009693687571,0.289455921033176,-0.0888248639584205,-0.0256777605864907
"219","pedro","05/12/2011 14:22","no","A",4.19164899570159,2.69261909670782,-4.06893955363699,0.539996262421251,-0.866721619771188,-1.641120894198,0.0841098178319852,1.21680972748956,-0.833614266296574,0.254654910819041,-0.821455672065687,-0.0125907521784992,-0.147544050980451,1.72560453602661,0.13396514779392,0.499041086025994,0.0199554518313208,-0.28554202460877,-0.433728391622103,-0.321081264334486,0.33103165683487,-0.395586257725791,0.0726785423800865,0.164471012522362,0.3357740733534,-0.220624706990847,-0.0617611895396734
"229","pedro","05/12/2011 14:22","no","A",4.25749580790345,2.78134685513199,-4.11636506126087,0.555598971131128,-0.692413730783931,-1.62469725671752,0.145188478098252,1.21953150038057,-0.789016769180534,0.381972200568481,-0.828523639738839,-0.0831149183174097,-0.105015401023971,1.61655246401189,-0.591328206647367,0.440621997621335,0.0427912453309337,-0.227731301549357,-0.346418252537011,-0.295096744344857,0.256775792075306,-0.391036360558027,-0.187429993416862,0.111694332548595,0.432076924793246,-0.161919636487656,-0.0843336442059177
"234","pedro","05/12/2011 14:22","no","A",4.29450823448144,2.70217119023881,-4.00270889076145,0.531356724154663,-0.777047552557052,-1.53552168530377,0.0926601500555736,1.30792961040467,-0.916782307291296,0.316476828742,-0.896066256357145,-0.271029684611407,0.0363083107386144,1.4300567369635,-1.10192176338193,0.559341903309913,-0.0741356450313101,-0.148108239139753,-0.294527251874017,-0.427637383612927,0.203805668701473,-0.482381686569304,-0.36936274977227,0.269044502178049,0.52110014334878,-0.119977170688436,-0.185646258797349
"235","pedro","05/12/2011 14:22","no","A",4.27883822457864,2.74365756521969,-3.98726536296987,0.557369904272274,-0.723397308539811,-1.52866370368739,0.0784859277421629,1.27185146077792,-0.9379252011076,0.327957963828066,-0.885752206106253,-0.290779952269086,0.0683468610024529,1.43036214434461,-1.17530364958869,0.57032991139641,-0.0147638902650136,-0.186233994842576,-0.264150942220541,-0.428775394718468,0.230037561269378,-0.505316800452176,-0.383137954012274,0.247904642225667,0.535449303588561,-0.145040842335816,-0.157822611686127
"239","pedro","05/12/2011 14:22","no","A",4.33137242632365,2.73012865210093,-3.9937047379833,0.581120219098933,-0.693989513509186,-1.49959429733012,0.088455744847244,1.40106404209059,-0.901845265070686,0.24769448197536,-0.837263679781133,-0.304040664456497,0.0903829705780912,1.15099352542302,-2.01879246042293,0.575835570249067,0.00714086806143556,-0.162341230677328,-0.205506235696961,-0.37806355246848,0.184651852322513,-0.531406505085826,-0.486831252465423,0.310980117382357,0.565996678514139,-0.239109144269489,-0.152163657749345
"244","pedro","05/12/2011 14:22","no","A",4.29631849595269,2.82927393341511,-3.96500725187252,0.620485120540386,-0.772320628410339,-1.57680617309916,0.0693113823316982,1.26415396958962,-0.946699816695903,0.404982823036659,-0.832901285759896,-0.126869189875033,-0.121723579036866,2.31538639416329,0.519562779900894,0.429016267756175,0.245025889847982,0.230899609367353,-0.253594657191988,-0.180239828516006,0.347357979113065,-0.580227497171459,-0.469715890943656,0.156653466473355,0.617092948423285,-0.128579319483305,-0.108810948227738
"245","pedro","05/12/2011 14:22","no","A",4.26275007312329,2.81081922782754,-4.00412381893665,0.603109449802738,-0.6741554284388,-1.54468511234486,0.112893046697033,1.22651038394389,-1.01328584565729,0.376993893476981,-0.802803039526459,-0.153902993562986,-0.189795631573851,2.20629200343563,0.180031808596469,0.407017173237034,0.239403397880736,0.199330536886481,-0.233970002167952,-0.208772060568949,0.293007157540362,-0.555897762555857,-0.485214612930543,0.15267340203435,0.636191267057786,-0.118865026390807,-0.0979718374386999
"248","pedro","05/12/2011 14:22","no","A",4.30826627866836,2.86536232298719,-4.07060528351804,0.663136459492845,-0.639369907340965,-1.6491123052149,0.137606856033474,1.14348561019814,-1.06191403147564,0.429920044954415,-0.652669348064504,-0.130476404034301,0.0367105383118669,2.23510679313752,-0.072335930285171,0.235310862931095,0.259936009125877,0.249435927969357,-0.242207403233745,-0.24003648596792,0.385171640366518,-0.549912133623356,-0.490714170769657,0.0925792756815446,0.706440073395329,-0.214303659013462,-0.077804253289259
"257","pedro","05/12/2011 14:22","no","A",4.06092581755674,2.66071273988137,-3.99569971669909,0.525124565236152,-0.443105693059457,-1.43464093048483,0.0739526668617133,1.12673154007994,-1.13810221414267,0.605233733436751,-0.663716358888102,-0.0835536705304161,0.196441947374695,1.92025261276609,-1.19312069177449,0.155889027762752,0.00167417621589243,0.54386809882083,-0.291915074804033,-0.339441961847533,0.134042202139562,-0.594969415397705,-0.57195690676159,0.0105527309262747,0.841841439731875,-0.0899690149311878,-0.0881548366002099
"258","pedro","05/12/2011 14:22","no","A",4.05494991493817,2.55007153119902,-3.98188675970062,0.449438285343841,-0.531246663189156,-1.4728046322938,0.134582306650943,1.16363506227925,-1.01218279764469,0.611169210830873,-0.647678730082621,-0.0249668815557885,0.394675993279291,1.81499425050112,-1.30150552150093,0.154894305330619,-0.121342445041689,0.480069102401808,-0.254693759176071,-0.771765607903685,0.0901107029003358,-0.458089938771965,-0.616221612199802,0.224147094523758,0.804598134828665,-0.0836902911463693,-0.275077710542124
"260","pedro","05/12/2011 14:22","no","A",4.20737345270529,2.52686782345197,-4.09558039965321,0.465890019939816,-0.478776992420822,-1.4661959360998,0.097773912312575,1.09390261846895,-1.03682922909062,0.652856512703533,-0.713711018274813,0.0824774816283898,0.136177304420324,2.58116490963437,0.819476019147401,0.203610169870003,0.166269982747786,0.516465363982627,-0.0128038539942378,-1.02810135222704,0.0707290480144771,-0.322697513146308,-0.699729764741833,0.256546059467662,0.765436915829448,-0.193576667530468,-0.277989129690908
"268","pedro","05/12/2011 14:22","no","A",4.2660411632167,2.68475080776995,-4.09390794753908,0.590903941388803,-0.474727544959807,-1.41001334605136,0.239600094318934,1.27179807710138,-0.908722387636747,0.588716048651581,-0.738914971462792,-0.141871983354933,-0.036265177492332,2.3458747848545,0.0361942333656456,0.412441297562057,0.279524000469846,0.530642498161331,0.132668598815314,-0.729554424405056,0.0997315295189607,-0.435893638201172,-0.918778449099342,0.376859739822699,0.74324764974836,-0.201102124787358,-0.304150176304854
"272","pedro","05/12/2011 14:22","no","A",4.19342121166467,2.88860859205967,-4.06435821592331,0.615907014559971,-0.4715635689156,-1.29232170073673,0.343357999253566,1.40421177839808,-0.812771452448031,0.653906070219607,-0.800736388339265,-0.319278681643066,-0.0250210234459219,2.33383438754232,-0.219567144912241,0.479813928952942,0.27732328762238,0.589678489828852,0.0808253572238082,-0.365744776461519,0.120091640291338,-0.599640690169084,-0.989193872761416,0.34483532814105,0.870499633458233,-0.112670431441048,-0.17752155798177
"275","pedro","05/12/2011 14:22","no","A",4.26283614048165,2.80494559284934,-3.99652173743357,0.63009470183309,-0.508147475669466,-1.27322531821609,0.498986278813427,1.46395832895629,-0.787664367046765,0.733964436645947,-0.907264289318236,-0.346772726015745,-0.0696335581081527,2.24678186639293,-0.26435083290092,0.519392222689744,0.281642551979053,0.472556940462224,0.123157911136157,-0.549593167638633,0.0108946502311285,-0.450730347660304,-1.13074038491658,0.49311471271088,0.853998773310907,-0.226857592902369,-0.1680094256273
"278","pedro","05/12/2011 14:22","no","A",4.29133360193662,2.87297411891542,-4.014039326314,0.609648051547963,-0.451647739871674,-1.40358614730156,0.606010005524421,1.37718626371035,-0.827665325333276,0.797429958883461,-0.891918797067706,-0.403513743005508,-0.0433956615723492,2.28665786739921,-0.486916214362447,0.389913411873584,0.193619428988715,0.42205280932846,0.0584306522071535,-0.572602778321807,0.0650377865117044,-0.410702720642852,-1.14754313213047,0.386374580323892,0.926830218609899,-0.297132525260592,-0.0754214939669861
"282","pedro","05/12/2011 14:22","no","A",4.19063825235003,3.02722770937674,-3.88170339620407,0.59689163928473,-0.30996294222257,-1.45401860601684,0.85482344542564,1.40499747526134,-0.718044175019637,0.996306720882381,-0.904608977407423,-0.457754913859973,0.0380873893085504,2.06183411079038,-1.1391903546837,0.335247868658538,0.105737012288601,0.356820027931475,0.00999087527258624,-0.38007150545418,0.0192007854369315,-0.350726317625872,-1.3753094591901,0.275057244284056,0.861233492039844,-0.00692210624354335,-0.077937225137234
"285","pedro","05/12/2011 14:22","no","A",4.18196139142054,2.99156662752495,-3.78363479984064,0.543094075843448,-0.0346034197907188,-1.49682511017399,0.953032225918014,1.34784826181031,-0.598988716239414,1.1069885653644,-0.845565423447779,-0.406745988861274,0.125671226147444,1.96036002810041,-1.62168980284905,0.149586021947566,-0.0425624293313598,0.220929929463088,-0.157207495086036,-0.415227380118921,-0.108679988176311,-0.149780022995166,-1.44357295247207,0.226099506137969,0.969025139082986,-0.00409515333903215,0.0763790093020783
"286","pedro","05/12/2011 14:22","no","A",4.26072947355969,2.97274693903421,-3.65638859444165,0.520929912305953,0.0387799724302342,-1.48916337986473,0.979075911370832,1.39262610962384,-0.598689012628997,1.15164318441327,-0.907399016341338,-0.432629251990655,0.108027761826269,1.89813495966711,-1.63398381093485,0.213061868394277,0.0374443063131509,0.119598585325843,-0.114144939040121,-0.401321291232795,-0.163080672273595,-0.0984565347663133,-1.55201044087903,0.28084956915574,0.980765658728063,-0.0125250439496775,0.156589188145174
"289","pedro","05/12/2011 14:22","no","A",4.35170476741738,3.14925541884882,-3.48740548316,0.535854681194548,0.432608502838159,-1.67762792120726,1.10344914051855,1.43345471893865,-0.585323073104547,1.17880989609682,-0.832700881467499,-0.473323840685309,0.0707805218641489,1.90500293620025,-1.92495459392111,0.0774973255835007,-0.0749291453843894,0.00226338575073023,-0.19789087353072,-0.281609903415483,-0.190890797504715,0.0257006301604365,-1.64824259237242,0.171046430536504,0.968611560846604,-0.00570233260550813,0.330204158209297
"291","pedro","05/12/2011 14:22","no","A",4.39317680372916,3.18026612982146,-3.33396623622689,0.495292457161784,0.540353038395723,-1.81726866720964,1.20647314064933,1.42354782260928,-0.614375182498443,1.18735506266799,-0.861040949311112,-0.493892358202192,0.100190385212627,1.89526770998512,-1.97473801125703,0.0941628990233388,-0.0898091971096781,-0.0983709539503102,-0.183861610846373,-0.194825582297443,-0.0940723359303998,0.0462593017153642,-1.73982908203541,0.252587059870926,0.908145380885094,0.0649601027949564,0.360875808419936
"294","pedro","05/12/2011 14:22","no","A",4.35459077667746,3.15487094795373,-2.96637439070719,0.511712118081281,0.791072472607989,-1.77556290117215,1.15488430438835,1.56179568843095,-0.444880994185094,1.19964230287183,-0.899091658808445,-0.428432334599237,0.123882581988293,1.8138917499418,-2.07478391727421,0.165401566408312,-0.105735726957376,-0.248459774051958,-0.251152951932339,-0.149874157426057,-0.08005301084859,0.118887087357496,-1.79163235636039,0.336032251622521,0.853676885246954,0.200733316437177,0.542230132508107
"298","pedro","05/12/2011 14:22","no","A",4.63642730380673,2.96439041989804,-2.06056854080357,0.1868270829494,1.63798171381771,-2.19453191410583,0.753826986768881,2.13679911425238,-0.5968118939339,0.87182307450191,-0.860542972019606,-0.379619169995674,-0.235738430918129,2.27648242987413,0.159355132615034,0.373232907408363,-0.150698701184623,-1.233034869107,-0.548105354234529,-0.157108455801001,0.129056839964715,1.00174713385267,-1.3491700025591,0.605552466994495,-0.637776069671417,0.316223251336553,1.28389464466816
"299","pedro","05/12/2011 14:22","no","A",4.56082280150499,2.90302769632738,-2.09081248358039,0.269581962533819,1.74601458422068,-2.2474509244397,0.707902543558762,2.17253573640341,-0.523982111477733,0.932691542680784,-0.765846154632348,-0.24404911093933,-0.341775494317126,2.18381085718271,-0.081512275623611,0.279819820721905,-0.125062944910536,-1.20575502130409,-0.591217556140245,-0.0226187656169113,0.0829817463283109,1.09893992162764,-1.23995661646825,0.553492555838444,-0.791255894098093,0.51027124451121,1.22233242939135
"300","pedro","05/12/2011 14:22","no","A",4.57680739344574,3.12347163279366,-1.91255215324414,0.264825667970289,1.84077365709415,-2.46876694707832,0.793074748888896,2.24365277358085,-0.457817251298496,1.08928768030068,-0.472749683174474,-0.373302613255586,-0.196622361433391,2.08995682063405,-0.54169675896382,0.237231318141789,0.00608060807269577,-1.21970539888764,-0.60436177859409,0.297606074415263,0.253019699143601,1.00829936862592,-1.06264021231834,0.386929141753038,-1.06991646951278,0.715428135712622,1.20751526899923
"301","pedro","05/12/2011 14:22","no","A",4.59674430887378,3.15077442136918,-1.89175456046917,0.282165955430878,1.96343426340512,-2.33092384870186,0.787105456091046,2.43500957219235,-0.398784935601076,0.992183066443516,-0.395968319473131,-0.475957100581523,-0.337888243281373,1.98397255657117,-0.715253727014495,0.356517949873229,0.0079680980654404,-1.20618281914029,-0.59871935869278,0.442794895866736,0.203229787746878,0.879963745836962,-0.930431057918546,0.363932312735105,-1.05318994773165,0.737721817949642,1.39851464051699
"303","pedro","05/12/2011 14:22","no","A",4.89354562622092,2.88765657649685,-1.27146906898663,0.212307083143207,2.34468972823406,-2.62981846585259,0.639917246430599,3.19313937250508,-0.759569924583111,1.06422774648768,0.240806865768674,-0.633369163414753,-0.387515000692373,1.49018370720923,-0.72307563421102,0.441692072037763,0.0623953714588337,-1.22880516483062,-0.645934595826773,0.167282330658042,0.100584476478863,0.855282224345132,-0.318184591784716,0.390520755187463,-1.08261045971266,-0.266503038352664,1.91082398960469
"310","pedro","05/12/2011 14:22","no","A",4.95670033269075,2.85357248147898,-1.6595224481318,0.325375571486176,2.22836141181417,-2.78721849442611,-0.878653382189073,2.69965408196962,-1.40462007762166,-0.237997596873548,-0.0330106342869825,-0.129682182141415,-0.0490840471163166,1.43408074574313,-1.5972091398495,0.311665145939629,0.0406029667548181,-1.28263523833249,-0.29910814791371,0.150623769130454,0.402782560185074,1.05356504938706,-0.874855379302676,0.252046096683734,-1.75683011934446,0.49009239051179,1.12146023889986
